No.,Time,Source,Destination,Protocol,Classification,Length,Info
3871,72.167384,2607:f8b0:400b:80c::200e,2605:b100:10b:a167:e022:133f:fb63:a03e,TLSv1.3,Benign,1464,"Application Data, Application Data"
3872,72.167384,2607:f8b0:400b:80c::200e,2605:b100:10b:a167:e022:133f:fb63:a03e,TCP,Benign,1464,443  >  58112 [ACK] Seq=1694563 Ack=6008 Win=10485760 Len=1390 [TCP segment of a reassembled PDU]
3873,72.167384,2607:f8b0:400b:80c::200e,2605:b100:10b:a167:e022:133f:fb63:a03e,TCP,Benign,1464,443  >  58112 [ACK] Seq=1695953 Ack=6008 Win=10485760 Len=1390 [TCP segment of a reassembled PDU]
3874,72.167384,2607:f8b0:400b:80c::200e,2605:b100:10b:a167:e022:133f:fb63:a03e,TCP,Benign,1464,443  >  58112 [ACK] Seq=1697343 Ack=6008 Win=10485760 Len=1390 [TCP segment of a reassembled PDU]
3875,72.167384,2607:f8b0:400b:80c::200e,2605:b100:10b:a167:e022:133f:fb63:a03e,TCP,Benign,1464,443  >  58112 [ACK] Seq=1698733 Ack=6008 Win=10485760 Len=1390 [TCP segment of a reassembled PDU]
3876,72.167384,2607:f8b0:400b:80c::200e,2605:b100:10b:a167:e022:133f:fb63:a03e,TCP,Benign,1464,443  >  58112 [ACK] Seq=1700123 Ack=6008 Win=10485760 Len=1390 [TCP segment of a reassembled PDU]
3877,72.167384,2607:f8b0:400b:80c::200e,2605:b100:10b:a167:e022:133f:fb63:a03e,TLSv1.3,Benign,1464,"Application Data, Application Data"
3878,72.167384,2607:f8b0:400b:80c::200e,2605:b100:10b:a167:e022:133f:fb63:a03e,TLSv1.3,Benign,1464,"Application Data, Application Data"
3879,72.167384,2607:f8b0:400b:80c::200e,2605:b100:10b:a167:e022:133f:fb63:a03e,TCP,Benign,1464,443  >  58112 [ACK] Seq=1704293 Ack=6008 Win=10485760 Len=1390 [TCP segment of a reassembled PDU]
3880,72.167384,2607:f8b0:400b:80c::200e,2605:b100:10b:a167:e022:133f:fb63:a03e,TCP,Benign,1464,443  >  58112 [ACK] Seq=1705683 Ack=6008 Win=10485760 Len=1390 [TCP segment of a reassembled PDU]
3881,72.167384,2607:f8b0:400b:80c::200e,2605:b100:10b:a167:e022:133f:fb63:a03e,TCP,Benign,1464,443  >  58112 [ACK] Seq=1707073 Ack=6008 Win=10485760 Len=1390 [TCP segment of a reassembled PDU]
3882,72.167384,2607:f8b0:400b:80c::200e,2605:b100:10b:a167:e022:133f:fb63:a03e,TCP,Benign,1464,443  >  58112 [ACK] Seq=1708463 Ack=6008 Win=10485760 Len=1390 [TCP segment of a reassembled PDU]
3883,72.167384,2607:f8b0:400b:80c::200e,2605:b100:10b:a167:e022:133f:fb63:a03e,TCP,Benign,1464,443  >  58112 [ACK] Seq=1709853 Ack=6008 Win=10485760 Len=1390 [TCP segment of a reassembled PDU]
3884,72.167384,2607:f8b0:400b:80c::200e,2605:b100:10b:a167:e022:133f:fb63:a03e,TCP,Benign,1464,443  >  58112 [ACK] Seq=1711243 Ack=6008 Win=10485760 Len=1390 [TCP segment of a reassembled PDU]
3885,72.167384,2607:f8b0:400b:80c::200e,2605:b100:10b:a167:e022:133f:fb63:a03e,TCP,Benign,1464,443  >  58112 [ACK] Seq=1712633 Ack=6008 Win=10485760 Len=1390 [TCP segment of a reassembled PDU]
3886,72.167384,2607:f8b0:400b:80c::200e,2605:b100:10b:a167:e022:133f:fb63:a03e,TCP,Benign,1464,443  >  58112 [ACK] Seq=1714023 Ack=6008 Win=10485760 Len=1390 [TCP segment of a reassembled PDU]
3887,72.167384,2607:f8b0:400b:80c::200e,2605:b100:10b:a167:e022:133f:fb63:a03e,TCP,Benign,1464,443  >  58112 [ACK] Seq=1715413 Ack=6008 Win=10485760 Len=1390 [TCP segment of a reassembled PDU]
3888,72.167384,2607:f8b0:400b:80c::200e,2605:b100:10b:a167:e022:133f:fb63:a03e,TLSv1.3,Benign,1464,"Application Data, Application Data"
3889,72.167384,2607:f8b0:400b:80c::200e,2605:b100:10b:a167:e022:133f:fb63:a03e,TCP,Benign,1464,443  >  58112 [ACK] Seq=1718193 Ack=6008 Win=10485760 Len=1390 [TCP segment of a reassembled PDU]
3890,72.167531,2605:b100:10b:a167:e022:133f:fb63:a03e,2607:f8b0:400b:80c::200e,TCP,Benign,74,58112  >  443 [ACK] Seq=6008 Ack=1719583 Win=528128 Len=0
3891,72.168298,2607:f8b0:400b:80c::200e,2605:b100:10b:a167:e022:133f:fb63:a03e,TCP,Benign,1464,443  >  58112 [ACK] Seq=1719583 Ack=6008 Win=10485760 Len=1390 [TCP segment of a reassembled PDU]
3892,72.168298,2607:f8b0:400b:80c::200e,2605:b100:10b:a167:e022:133f:fb63:a03e,TCP,Benign,1464,443  >  58112 [ACK] Seq=1720973 Ack=6008 Win=10485760 Len=1390 [TCP segment of a reassembled PDU]
3893,72.168298,2607:f8b0:400b:80c::200e,2605:b100:10b:a167:e022:133f:fb63:a03e,TLSv1.3,Benign,1464,"Application Data, Application Data, Application Data"
3894,72.168298,2607:f8b0:400b:80c::200e,2605:b100:10b:a167:e022:133f:fb63:a03e,TLSv1.3,Benign,1464,Application Data
3895,72.168298,2607:f8b0:400b:80c::200e,2605:b100:10b:a167:e022:133f:fb63:a03e,TCP,Benign,1464,443  >  58112 [ACK] Seq=1725143 Ack=6008 Win=10485760 Len=1390 [TCP segment of a reassembled PDU]
3896,72.168298,2607:f8b0:400b:80c::200e,2605:b100:10b:a167:e022:133f:fb63:a03e,TCP,Benign,1464,443  >  58112 [ACK] Seq=1726533 Ack=6008 Win=10485760 Len=1390 [TCP segment of a reassembled PDU]
3897,72.168298,2607:f8b0:400b:80c::200e,2605:b100:10b:a167:e022:133f:fb63:a03e,TCP,Benign,1464,443  >  58112 [ACK] Seq=1727923 Ack=6008 Win=10485760 Len=1390 [TCP segment of a reassembled PDU]
3898,72.168298,2607:f8b0:400b:80c::200e,2605:b100:10b:a167:e022:133f:fb63:a03e,TCP,Benign,1464,443  >  58112 [ACK] Seq=1729313 Ack=6008 Win=10485760 Len=1390 [TCP segment of a reassembled PDU]
3899,72.168298,2607:f8b0:400b:80c::200e,2605:b100:10b:a167:e022:133f:fb63:a03e,TCP,Benign,1464,443  >  58112 [ACK] Seq=1730703 Ack=6008 Win=10485760 Len=1390 [TCP segment of a reassembled PDU]
3900,72.168298,2607:f8b0:400b:80c::200e,2605:b100:10b:a167:e022:133f:fb63:a03e,TCP,Benign,1464,443  >  58112 [ACK] Seq=1732093 Ack=6008 Win=10485760 Len=1390 [TCP segment of a reassembled PDU]
3901,72.168298,2607:f8b0:400b:80c::200e,2605:b100:10b:a167:e022:133f:fb63:a03e,TCP,Benign,1464,443  >  58112 [ACK] Seq=1733483 Ack=6008 Win=10485760 Len=1390 [TCP segment of a reassembled PDU]
3902,72.168298,2607:f8b0:400b:80c::200e,2605:b100:10b:a167:e022:133f:fb63:a03e,TCP,Benign,1464,443  >  58112 [ACK] Seq=1734873 Ack=6008 Win=10485760 Len=1390 [TCP segment of a reassembled PDU]
3903,72.168298,2607:f8b0:400b:80c::200e,2605:b100:10b:a167:e022:133f:fb63:a03e,TCP,Benign,1464,443  >  58112 [ACK] Seq=1736263 Ack=6008 Win=10485760 Len=1390 [TCP segment of a reassembled PDU]
3904,72.168298,2607:f8b0:400b:80c::200e,2605:b100:10b:a167:e022:133f:fb63:a03e,TCP,Benign,1464,443  >  58112 [ACK] Seq=1737653 Ack=6008 Win=10485760 Len=1390 [TCP segment of a reassembled PDU]
3905,72.168362,2605:b100:10b:a167:e022:133f:fb63:a03e,2607:f8b0:400b:80c::200e,TCP,Benign,74,58112  >  443 [ACK] Seq=6008 Ack=1739043 Win=528128 Len=0
3906,72.171355,2607:f8b0:400b:80c::200e,2605:b100:10b:a167:e022:133f:fb63:a03e,TLSv1.3,Benign,1464,Application Data
3907,72.171355,2607:f8b0:400b:80c::200e,2605:b100:10b:a167:e022:133f:fb63:a03e,TCP,Benign,1464,443  >  58112 [ACK] Seq=1740433 Ack=6008 Win=10485760 Len=1390 [TCP segment of a reassembled PDU]
3908,72.171355,2607:f8b0:400b:80c::200e,2605:b100:10b:a167:e022:133f:fb63:a03e,TCP,Benign,1464,443  >  58112 [ACK] Seq=1741823 Ack=6008 Win=10485760 Len=1390 [TCP segment of a reassembled PDU]
3909,72.171355,2607:f8b0:400b:80c::200e,2605:b100:10b:a167:e022:133f:fb63:a03e,TCP,Benign,1464,443  >  58112 [ACK] Seq=1743213 Ack=6008 Win=10485760 Len=1390 [TCP segment of a reassembled PDU]
3910,72.171355,2607:f8b0:400b:80c::200e,2605:b100:10b:a167:e022:133f:fb63:a03e,TCP,Benign,1464,443  >  58112 [ACK] Seq=1744603 Ack=6008 Win=10485760 Len=1390 [TCP segment of a reassembled PDU]
3911,72.171355,2607:f8b0:400b:80c::200e,2605:b100:10b:a167:e022:133f:fb63:a03e,TCP,Benign,1464,443  >  58112 [ACK] Seq=1745993 Ack=6008 Win=10485760 Len=1390 [TCP segment of a reassembled PDU]
3912,72.171355,2607:f8b0:400b:80c::200e,2605:b100:10b:a167:e022:133f:fb63:a03e,TCP,Benign,1464,443  >  58112 [ACK] Seq=1747383 Ack=6008 Win=10485760 Len=1390 [TCP segment of a reassembled PDU]
3913,72.171355,2607:f8b0:400b:80c::200e,2605:b100:10b:a167:e022:133f:fb63:a03e,TCP,Benign,1464,443  >  58112 [ACK] Seq=1748773 Ack=6008 Win=10485760 Len=1390 [TCP segment of a reassembled PDU]
3914,72.171355,2607:f8b0:400b:80c::200e,2605:b100:10b:a167:e022:133f:fb63:a03e,TCP,Benign,1464,443  >  58112 [ACK] Seq=1750163 Ack=6008 Win=10485760 Len=1390 [TCP segment of a reassembled PDU]
3915,72.171476,2605:b100:10b:a167:e022:133f:fb63:a03e,2607:f8b0:400b:80c::200e,TCP,Benign,74,58112  >  443 [ACK] Seq=6008 Ack=1751553 Win=528128 Len=0
3916,72.173235,2607:f8b0:400b:80c::200e,2605:b100:10b:a167:e022:133f:fb63:a03e,TCP,Benign,1464,443  >  58112 [ACK] Seq=1751553 Ack=6008 Win=10485760 Len=1390 [TCP segment of a reassembled PDU]
3917,72.173235,2607:f8b0:400b:80c::200e,2605:b100:10b:a167:e022:133f:fb63:a03e,TCP,Benign,1464,443  >  58112 [ACK] Seq=1752943 Ack=6008 Win=10485760 Len=1390 [TCP segment of a reassembled PDU]
3918,72.173235,2607:f8b0:400b:80c::200e,2605:b100:10b:a167:e022:133f:fb63:a03e,TCP,Benign,1464,443  >  58112 [ACK] Seq=1754333 Ack=6008 Win=10485760 Len=1390 [TCP segment of a reassembled PDU]
3919,72.173235,2607:f8b0:400b:80c::200e,2605:b100:10b:a167:e022:133f:fb63:a03e,TLSv1.3,Benign,1464,"Application Data, Application Data"
3920,72.173235,2607:f8b0:400b:80c::200e,2605:b100:10b:a167:e022:133f:fb63:a03e,TCP,Benign,1464,443  >  58112 [ACK] Seq=1757113 Ack=6008 Win=10485760 Len=1390 [TCP segment of a reassembled PDU]
3921,72.173235,2607:f8b0:400b:80c::200e,2605:b100:10b:a167:e022:133f:fb63:a03e,TCP,Benign,1464,443  >  58112 [ACK] Seq=1758503 Ack=6008 Win=10485760 Len=1390 [TCP segment of a reassembled PDU]
3922,72.173235,2607:f8b0:400b:80c::200e,2605:b100:10b:a167:e022:133f:fb63:a03e,TCP,Benign,1464,443  >  58112 [ACK] Seq=1759893 Ack=6008 Win=10485760 Len=1390 [TCP segment of a reassembled PDU]
3923,72.173235,2607:f8b0:400b:80c::200e,2605:b100:10b:a167:e022:133f:fb63:a03e,TCP,Benign,1464,443  >  58112 [ACK] Seq=1761283 Ack=6008 Win=10485760 Len=1390 [TCP segment of a reassembled PDU]
3924,72.173235,2607:f8b0:400b:80c::200e,2605:b100:10b:a167:e022:133f:fb63:a03e,TCP,Benign,1464,443  >  58112 [ACK] Seq=1762673 Ack=6008 Win=10485760 Len=1390 [TCP segment of a reassembled PDU]
3925,72.173235,2607:f8b0:400b:80c::200e,2605:b100:10b:a167:e022:133f:fb63:a03e,TCP,Benign,1464,443  >  58112 [ACK] Seq=1764063 Ack=6008 Win=10485760 Len=1390 [TCP segment of a reassembled PDU]
3926,72.173235,2607:f8b0:400b:80c::200e,2605:b100:10b:a167:e022:133f:fb63:a03e,TCP,Benign,1464,443  >  58112 [ACK] Seq=1765453 Ack=6008 Win=10485760 Len=1390 [TCP segment of a reassembled PDU]
3927,72.173235,2607:f8b0:400b:80c::200e,2605:b100:10b:a167:e022:133f:fb63:a03e,TCP,Benign,1464,443  >  58112 [ACK] Seq=1766843 Ack=6008 Win=10485760 Len=1390 [TCP segment of a reassembled PDU]
3928,72.173235,2607:f8b0:400b:80c::200e,2605:b100:10b:a167:e022:133f:fb63:a03e,TCP,Benign,1464,443  >  58112 [ACK] Seq=1768233 Ack=6008 Win=10485760 Len=1390 [TCP segment of a reassembled PDU]
3929,72.173235,2607:f8b0:400b:80c::200e,2605:b100:10b:a167:e022:133f:fb63:a03e,TCP,Benign,1464,443  >  58112 [ACK] Seq=1769623 Ack=6008 Win=10485760 Len=1390 [TCP segment of a reassembled PDU]
3930,72.173235,2607:f8b0:400b:80c::200e,2605:b100:10b:a167:e022:133f:fb63:a03e,TCP,Benign,1464,443  >  58112 [ACK] Seq=1771013 Ack=6008 Win=10485760 Len=1390 [TCP segment of a reassembled PDU]
3931,72.173235,2607:f8b0:400b:80c::200e,2605:b100:10b:a167:e022:133f:fb63:a03e,TLSv1.3,Benign,1464,Application Data
3932,72.173235,2607:f8b0:400b:80c::200e,2605:b100:10b:a167:e022:133f:fb63:a03e,TCP,Benign,1464,443  >  58112 [ACK] Seq=1773793 Ack=6008 Win=10485760 Len=1390 [TCP segment of a reassembled PDU]
3933,72.173235,2607:f8b0:400b:80c::200e,2605:b100:10b:a167:e022:133f:fb63:a03e,TCP,Benign,1464,443  >  58112 [ACK] Seq=1775183 Ack=6008 Win=10485760 Len=1390 [TCP segment of a reassembled PDU]
3934,72.173235,2607:f8b0:400b:80c::200e,2605:b100:10b:a167:e022:133f:fb63:a03e,TCP,Benign,1464,443  >  58112 [ACK] Seq=1776573 Ack=6008 Win=10485760 Len=1390 [TCP segment of a reassembled PDU]
3935,72.173235,2607:f8b0:400b:80c::200e,2605:b100:10b:a167:e022:133f:fb63:a03e,TCP,Benign,1464,443  >  58112 [ACK] Seq=1777963 Ack=6008 Win=10485760 Len=1390 [TCP segment of a reassembled PDU]
3936,72.173235,2607:f8b0:400b:80c::200e,2605:b100:10b:a167:e022:133f:fb63:a03e,TCP,Benign,1464,443  >  58112 [ACK] Seq=1779353 Ack=6008 Win=10485760 Len=1390 [TCP segment of a reassembled PDU]
3937,72.173235,2607:f8b0:400b:80c::200e,2605:b100:10b:a167:e022:133f:fb63:a03e,TCP,Benign,1464,443  >  58112 [ACK] Seq=1780743 Ack=6008 Win=10485760 Len=1390 [TCP segment of a reassembled PDU]
3938,72.173235,2607:f8b0:400b:80c::200e,2605:b100:10b:a167:e022:133f:fb63:a03e,TCP,Benign,1464,443  >  58112 [ACK] Seq=1782133 Ack=6008 Win=10485760 Len=1390 [TCP segment of a reassembled PDU]
3939,72.173235,2607:f8b0:400b:80c::200e,2605:b100:10b:a167:e022:133f:fb63:a03e,TCP,Benign,1464,443  >  58112 [ACK] Seq=1783523 Ack=6008 Win=10485760 Len=1390 [TCP segment of a reassembled PDU]
3940,72.173235,2607:f8b0:400b:80c::200e,2605:b100:10b:a167:e022:133f:fb63:a03e,TCP,Benign,1464,443  >  58112 [ACK] Seq=1784913 Ack=6008 Win=10485760 Len=1390 [TCP segment of a reassembled PDU]
3941,72.173235,2607:f8b0:400b:80c::200e,2605:b100:10b:a167:e022:133f:fb63:a03e,TCP,Benign,1464,443  >  58112 [ACK] Seq=1786303 Ack=6008 Win=10485760 Len=1390 [TCP segment of a reassembled PDU]
3942,72.173235,2607:f8b0:400b:80c::200e,2605:b100:10b:a167:e022:133f:fb63:a03e,TCP,Benign,1464,443  >  58112 [ACK] Seq=1787693 Ack=6008 Win=10485760 Len=1390 [TCP segment of a reassembled PDU]
3943,72.173235,2607:f8b0:400b:80c::200e,2605:b100:10b:a167:e022:133f:fb63:a03e,TLSv1.3,Benign,1464,"Application Data, Application Data"
3944,72.173235,2607:f8b0:400b:80c::200e,2605:b100:10b:a167:e022:133f:fb63:a03e,TCP,Benign,1464,443  >  58112 [ACK] Seq=1790473 Ack=6008 Win=10485760 Len=1390 [TCP segment of a reassembled PDU]
3945,72.173235,2607:f8b0:400b:80c::200e,2605:b100:10b:a167:e022:133f:fb63:a03e,TCP,Benign,1464,443  >  58112 [ACK] Seq=1791863 Ack=6008 Win=10485760 Len=1390 [TCP segment of a reassembled PDU]
3946,72.173235,2607:f8b0:400b:80c::200e,2605:b100:10b:a167:e022:133f:fb63:a03e,TCP,Benign,1464,443  >  58112 [ACK] Seq=1793253 Ack=6008 Win=10485760 Len=1390 [TCP segment of a reassembled PDU]
3947,72.173235,2607:f8b0:400b:80c::200e,2605:b100:10b:a167:e022:133f:fb63:a03e,TCP,Benign,1464,443  >  58112 [ACK] Seq=1794643 Ack=6008 Win=10485760 Len=1390 [TCP segment of a reassembled PDU]
3948,72.173467,2605:b100:10b:a167:e022:133f:fb63:a03e,2607:f8b0:400b:80c::200e,TCP,Benign,74,58112  >  443 [ACK] Seq=6008 Ack=1796033 Win=528128 Len=0
3949,72.173627,2607:f8b0:400b:80c::200e,2605:b100:10b:a167:e022:133f:fb63:a03e,TCP,Benign,1464,443  >  58112 [ACK] Seq=1796033 Ack=6008 Win=10485760 Len=1390 [TCP segment of a reassembled PDU]
3950,72.173627,2607:f8b0:400b:80c::200e,2605:b100:10b:a167:e022:133f:fb63:a03e,TCP,Benign,1464,443  >  58112 [ACK] Seq=1797423 Ack=6008 Win=10485760 Len=1390 [TCP segment of a reassembled PDU]
3951,72.173627,2607:f8b0:400b:80c::200e,2605:b100:10b:a167:e022:133f:fb63:a03e,TCP,Benign,1464,443  >  58112 [ACK] Seq=1798813 Ack=6008 Win=10485760 Len=1390 [TCP segment of a reassembled PDU]
3952,72.173627,2607:f8b0:400b:80c::200e,2605:b100:10b:a167:e022:133f:fb63:a03e,TCP,Benign,1464,443  >  58112 [ACK] Seq=1800203 Ack=6008 Win=10485760 Len=1390 [TCP segment of a reassembled PDU]
3953,72.173627,2607:f8b0:400b:80c::200e,2605:b100:10b:a167:e022:133f:fb63:a03e,TCP,Benign,1464,443  >  58112 [ACK] Seq=1801593 Ack=6008 Win=10485760 Len=1390 [TCP segment of a reassembled PDU]
3954,72.173627,2607:f8b0:400b:80c::200e,2605:b100:10b:a167:e022:133f:fb63:a03e,TCP,Benign,1464,443  >  58112 [ACK] Seq=1802983 Ack=6008 Win=10485760 Len=1390 [TCP segment of a reassembled PDU]
3955,72.173627,2607:f8b0:400b:80c::200e,2605:b100:10b:a167:e022:133f:fb63:a03e,TCP,Benign,1464,443  >  58112 [ACK] Seq=1804373 Ack=6008 Win=10485760 Len=1390 [TCP segment of a reassembled PDU]
3956,72.173627,2607:f8b0:400b:80c::200e,2605:b100:10b:a167:e022:133f:fb63:a03e,TLSv1.3,Benign,1464,Application Data
3957,72.173627,2607:f8b0:400b:80c::200e,2605:b100:10b:a167:e022:133f:fb63:a03e,TCP,Benign,1464,443  >  58112 [ACK] Seq=1807153 Ack=6008 Win=10485760 Len=1390 [TCP segment of a reassembled PDU]
3958,72.173627,2607:f8b0:400b:80c::200e,2605:b100:10b:a167:e022:133f:fb63:a03e,TCP,Benign,1464,443  >  58112 [ACK] Seq=1808543 Ack=6008 Win=10485760 Len=1390 [TCP segment of a reassembled PDU]
3959,72.173627,2607:f8b0:400b:80c::200e,2605:b100:10b:a167:e022:133f:fb63:a03e,TCP,Benign,1464,443  >  58112 [ACK] Seq=1809933 Ack=6008 Win=10485760 Len=1390 [TCP segment of a reassembled PDU]
3960,72.173627,2607:f8b0:400b:80c::200e,2605:b100:10b:a167:e022:133f:fb63:a03e,TCP,Benign,1464,443  >  58112 [ACK] Seq=1811323 Ack=6008 Win=10485760 Len=1390 [TCP segment of a reassembled PDU]
3961,72.173627,2607:f8b0:400b:80c::200e,2605:b100:10b:a167:e022:133f:fb63:a03e,TCP,Benign,1464,443  >  58112 [ACK] Seq=1812713 Ack=6008 Win=10485760 Len=1390 [TCP segment of a reassembled PDU]
3962,72.173627,2607:f8b0:400b:80c::200e,2605:b100:10b:a167:e022:133f:fb63:a03e,TCP,Benign,1464,443  >  58112 [ACK] Seq=1814103 Ack=6008 Win=10485760 Len=1390 [TCP segment of a reassembled PDU]
3963,72.173627,2607:f8b0:400b:80c::200e,2605:b100:10b:a167:e022:133f:fb63:a03e,TCP,Benign,1464,443  >  58112 [ACK] Seq=1815493 Ack=6008 Win=10485760 Len=1390 [TCP segment of a reassembled PDU]
3964,72.173627,2607:f8b0:400b:80c::200e,2605:b100:10b:a167:e022:133f:fb63:a03e,TCP,Benign,1464,443  >  58112 [ACK] Seq=1816883 Ack=6008 Win=10485760 Len=1390 [TCP segment of a reassembled PDU]
3965,72.173627,2607:f8b0:400b:80c::200e,2605:b100:10b:a167:e022:133f:fb63:a03e,TCP,Benign,1464,443  >  58112 [ACK] Seq=1818273 Ack=6008 Win=10485760 Len=1390 [TCP segment of a reassembled PDU]
3966,72.173627,2607:f8b0:400b:80c::200e,2605:b100:10b:a167:e022:133f:fb63:a03e,TCP,Benign,1464,443  >  58112 [ACK] Seq=1819663 Ack=6008 Win=10485760 Len=1390 [TCP segment of a reassembled PDU]
3967,72.173627,2607:f8b0:400b:80c::200e,2605:b100:10b:a167:e022:133f:fb63:a03e,TCP,Benign,1464,443  >  58112 [ACK] Seq=1821053 Ack=6008 Win=10485760 Len=1390 [TCP segment of a reassembled PDU]
3968,72.173627,2607:f8b0:400b:80c::200e,2605:b100:10b:a167:e022:133f:fb63:a03e,TLSv1.3,Benign,1464,"Application Data, Application Data"
3969,72.173627,2607:f8b0:400b:80c::200e,2605:b100:10b:a167:e022:133f:fb63:a03e,TCP,Benign,1464,443  >  58112 [ACK] Seq=1823833 Ack=6008 Win=10485760 Len=1390 [TCP segment of a reassembled PDU]
3970,72.173627,2607:f8b0:400b:80c::200e,2605:b100:10b:a167:e022:133f:fb63:a03e,TCP,Benign,1464,443  >  58112 [ACK] Seq=1825223 Ack=6008 Win=10485760 Len=1390 [TCP segment of a reassembled PDU]
3971,72.173627,2607:f8b0:400b:80c::200e,2605:b100:10b:a167:e022:133f:fb63:a03e,TCP,Benign,1464,443  >  58112 [ACK] Seq=1826613 Ack=6008 Win=10485760 Len=1390 [TCP segment of a reassembled PDU]
3972,72.173627,2607:f8b0:400b:80c::200e,2605:b100:10b:a167:e022:133f:fb63:a03e,TCP,Benign,1464,443  >  58112 [ACK] Seq=1828003 Ack=6008 Win=10485760 Len=1390 [TCP segment of a reassembled PDU]
3973,72.173627,2607:f8b0:400b:803::2016,2605:b100:10b:a167:e022:133f:fb63:a03e,TCP,Benign,74,443  >  58113 [ACK] Seq=6046 Ack=1443 Win=10485504 Len=0
3974,72.173627,2607:f8b0:400b:803::2016,2605:b100:10b:a167:e022:133f:fb63:a03e,TCP,Benign,74,443  >  58113 [ACK] Seq=6046 Ack=1482 Win=10485504 Len=0
3975,72.173627,2607:f8b0:400b:804::200a,2605:b100:10b:a167:e022:133f:fb63:a03e,TCP,Benign,74,443  >  58115 [ACK] Seq=4851 Ack=739 Win=10485504 Len=0
3976,72.173627,2607:f8b0:400b:80c::200e,2605:b100:10b:a167:e022:133f:fb63:a03e,TCP,Benign,1464,443  >  58112 [ACK] Seq=1829393 Ack=6008 Win=10485760 Len=1390 [TCP segment of a reassembled PDU]
3977,72.173627,2607:f8b0:400b:804::200a,2605:b100:10b:a167:e022:133f:fb63:a03e,TLSv1.3,Benign,1042,"Application Data, Application Data"
3978,72.173627,2607:f8b0:400b:804::200a,2605:b100:10b:a167:e022:133f:fb63:a03e,TLSv1.3,Benign,105,Application Data
3979,72.173627,2607:f8b0:400b:804::200a,2605:b100:10b:a167:e022:133f:fb63:a03e,TCP,Benign,74,443  >  58115 [ACK] Seq=5850 Ack=1552 Win=10484736 Len=0
3980,72.173627,2607:f8b0:400b:80c::200e,2605:b100:10b:a167:e022:133f:fb63:a03e,TCP,Benign,1464,443  >  58112 [ACK] Seq=1830783 Ack=6008 Win=10485760 Len=1390 [TCP segment of a reassembled PDU]
3981,72.173836,2605:b100:10b:a167:e022:133f:fb63:a03e,2607:f8b0:400b:80c::200e,TCP,Benign,74,58112  >  443 [ACK] Seq=6008 Ack=1832173 Win=525312 Len=0
3982,72.17387,2605:b100:10b:a167:e022:133f:fb63:a03e,2607:f8b0:400b:804::200a,TCP,Benign,74,58115  >  443 [ACK] Seq=1552 Ack=5850 Win=131840 Len=0
3983,72.17511,2607:f8b0:400b:80c::200e,2605:b100:10b:a167:e022:133f:fb63:a03e,TCP,Benign,1464,443  >  58112 [ACK] Seq=1832173 Ack=6008 Win=10485760 Len=1390 [TCP segment of a reassembled PDU]
3984,72.17511,2607:f8b0:400b:80c::200e,2605:b100:10b:a167:e022:133f:fb63:a03e,TCP,Benign,1464,443  >  58112 [ACK] Seq=1833563 Ack=6008 Win=10485760 Len=1390 [TCP segment of a reassembled PDU]
3985,72.17511,2607:f8b0:400b:80c::200e,2605:b100:10b:a167:e022:133f:fb63:a03e,TCP,Benign,1464,443  >  58112 [ACK] Seq=1834953 Ack=6008 Win=10485760 Len=1390 [TCP segment of a reassembled PDU]
3986,72.17511,2607:f8b0:400b:80c::200e,2605:b100:10b:a167:e022:133f:fb63:a03e,TCP,Benign,1464,443  >  58112 [ACK] Seq=1836343 Ack=6008 Win=10485760 Len=1390 [TCP segment of a reassembled PDU]
3987,72.17511,2607:f8b0:400b:80c::200e,2605:b100:10b:a167:e022:133f:fb63:a03e,TLSv1.3,Benign,1464,Application Data
3988,72.17511,2607:f8b0:400b:80c::200e,2605:b100:10b:a167:e022:133f:fb63:a03e,TCP,Benign,1464,443  >  58112 [ACK] Seq=1839123 Ack=6008 Win=10485760 Len=1390 [TCP segment of a reassembled PDU]
3989,72.17511,2607:f8b0:400b:80c::200e,2605:b100:10b:a167:e022:133f:fb63:a03e,TCP,Benign,1464,443  >  58112 [ACK] Seq=1840513 Ack=6008 Win=10485760 Len=1390 [TCP segment of a reassembled PDU]
3990,72.17511,2607:f8b0:400b:80c::200e,2605:b100:10b:a167:e022:133f:fb63:a03e,TCP,Benign,1464,443  >  58112 [ACK] Seq=1841903 Ack=6008 Win=10485760 Len=1390 [TCP segment of a reassembled PDU]
3991,72.17511,2607:f8b0:400b:80c::200e,2605:b100:10b:a167:e022:133f:fb63:a03e,TCP,Benign,1464,443  >  58112 [ACK] Seq=1843293 Ack=6008 Win=10485760 Len=1390 [TCP segment of a reassembled PDU]
3992,72.17511,2607:f8b0:400b:80c::200e,2605:b100:10b:a167:e022:133f:fb63:a03e,TCP,Benign,1464,443  >  58112 [ACK] Seq=1844683 Ack=6008 Win=10485760 Len=1390 [TCP segment of a reassembled PDU]
3993,72.17511,2607:f8b0:400b:80c::200e,2605:b100:10b:a167:e022:133f:fb63:a03e,TCP,Benign,1464,443  >  58112 [ACK] Seq=1846073 Ack=6008 Win=10485760 Len=1390 [TCP segment of a reassembled PDU]
